order_id,date,customer_id,product_id,qty,price,region,channel,revenue
ORD002890,2024-03-26,CUST1863,PROD280,1,32.56,East,Mobile,32.56
ORD002891,2024-10-15,CUST1194,PROD040,4,191.39,Central,Store,765.56
ORD002892,2024-03-21,CUST1063,PROD240,4,263.96,East,Store,1055.84
ORD002893,2024-05-31,CUST0069,PROD332,3,15.73,South,Store,47.19
ORD002894,2024-03-01,CUST1260,PROD431,8,291.4,Central,Store,2331.2
ORD002895,2024-03-01,CUST1584,PROD136,3,447.59,East,Mobile,1342.77
ORD002896,2024-12-19,CUST0381,PROD182,5,116.74,South,Mobile,583.6999999999999
ORD002897,2024-01-28,CUST0057,PROD265,2,464.12,Central,Partner,928.24
ORD002898,2024-02-12,CUST1301,PROD259,6,57.83,North,Partner,346.98
ORD002899,2024-06-17,CUST0850,PROD182,6,414.46,South,Store,2486.7599999999998
ORD002900,2024-03-26,CUST1123,PROD021,8,421.76,East,Partner,3374.08
ORD002901,2024-06-25,CUST0916,PROD351,8,136.3,Central,Mobile,1090.4
ORD002902,2024-01-17,CUST1551,PROD432,1,479.34,North,Partner,479.34
ORD002903,2024-04-07,CUST0325,PROD431,5,214.13,South,Online,1070.65
ORD002904,2024-07-16,CUST0461,PROD472,2,79.22,North,Partner,158.44
ORD002905,2024-04-07,CUST0179,PROD196,10,299.94,South,Mobile,2999.4
ORD002906,2024-03-05,CUST0844,PROD212,5,498.34,East,Store,2491.7
ORD002907,2024-11-25,CUST0574,PROD447,10,450.65,South,Online,4506.5
ORD002908,2024-12-06,CUST0119,PROD016,9,146.52,East,Online,1318.68
ORD002909,2024-01-05,CUST1493,PROD202,4,292.72,South,Online,1170.88
ORD002910,2024-01-02,CUST0549,PROD363,8,66.53,Central,Partner,532.24
ORD002911,2024-01-22,CUST0646,PROD218,1,236.3,South,Partner,236.3
ORD002912,2024-04-21,CUST1479,PROD093,8,266.3,South,Online,2130.4
ORD002913,2024-02-26,CUST0026,PROD133,6,164.49,West,Online,986.94
ORD002914,2024-03-06,CUST1514,PROD139,8,247.25,West,Store,1978.0
ORD002915,2024-11-25,CUST1032,PROD157,6,460.77,South,Store,2764.62
ORD002916,2024-04-07,CUST0969,PROD493,3,255.07,West,Online,765.21
ORD002917,2024-05-23,CUST1540,PROD335,8,417.19,East,Store,3337.52
ORD002918,2024-05-04,CUST0533,PROD070,5,165.52,West,Mobile,827.6
ORD002919,2024-06-15,CUST1951,PROD304,10,485.99,South,Partner,4859.9
ORD002920,2024-03-26,CUST0149,PROD015,5,55.8,North,Store,279.0
ORD002921,2024-03-16,CUST1512,PROD235,7,296.94,North,Mobile,2078.58
ORD002922,2024-12-09,CUST1049,PROD212,6,397.05,South,Partner,2382.3
ORD002923,2024-10-20,CUST0655,PROD290,9,408.88,South,Store,3679.92
ORD002924,2024-02-28,CUST1781,PROD060,7,107.16,North,Partner,750.12
ORD002925,2024-05-17,CUST1955,PROD252,3,206.81,Central,Mobile,620.4300000000001
ORD002926,2024-04-08,CUST0945,PROD446,5,315.86,West,Mobile,1579.3000000000002
ORD002927,2024-07-10,CUST0555,PROD002,9,164.78,Central,Partner,1483.02
ORD002928,2024-08-30,CUST0425,PROD236,10,332.57,East,Online,3325.7
ORD002929,2024-11-14,CUST0293,PROD336,2,195.6,North,Store,391.2
ORD002930,2024-02-18,CUST1209,PROD019,1,181.92,North,Online,181.92
ORD002931,2024-02-01,CUST0554,PROD482,8,62.95,Central,Mobile,503.6
ORD002932,2024-10-03,CUST0431,PROD049,8,29.23,East,Partner,233.84
ORD002933,2024-01-20,CUST0604,PROD078,2,419.28,Central,Store,838.56
ORD002934,2024-06-02,CUST0317,PROD472,8,249.88,East,Store,1999.04
ORD002935,2024-03-08,CUST0398,PROD028,5,285.81,South,Online,1429.05
ORD002936,2024-08-01,CUST1348,PROD048,2,192.39,South,Store,384.78
ORD002937,2024-05-22,CUST1589,PROD096,7,77.0,North,Store,539.0
ORD002938,2024-08-19,CUST0596,PROD165,7,230.29,South,Store,1612.03
ORD002939,2024-07-31,CUST0546,PROD458,3,122.19,Central,Mobile,366.57
ORD002940,2024-03-19,CUST0076,PROD433,1,420.46,East,Online,420.46
ORD002941,2024-08-01,CUST0865,PROD365,4,493.53,North,Mobile,1974.12
ORD002942,2024-04-25,CUST1944,PROD176,2,445.66,South,Partner,891.32
ORD002943,2024-04-01,CUST0916,PROD073,4,268.85,North,Partner,1075.4
ORD002944,2024-09-26,CUST0709,PROD472,8,317.78,North,Online,2542.24
ORD002945,2024-06-16,CUST0486,PROD356,2,474.58,East,Partner,949.16
ORD002946,2024-02-27,CUST1822,PROD029,1,273.95,Central,Mobile,273.95
ORD002947,2024-10-10,CUST1112,PROD444,3,322.91,Central,Mobile,968.73
ORD002948,2024-01-26,CUST0747,PROD157,10,318.32,West,Mobile,3183.2
ORD002949,2024-03-06,CUST1256,PROD314,7,356.98,Central,Mobile,2498.86
ORD002950,2024-09-04,CUST1031,PROD304,6,323.74,South,Online,1942.44
ORD002951,2024-09-10,CUST1828,PROD279,6,338.65,West,Store,2031.8999999999999
ORD002952,2024-02-13,CUST0550,PROD283,7,365.69,West,Partner,2559.83
ORD002953,2024-04-06,CUST0976,PROD479,8,406.46,West,Online,3251.68
ORD002954,2024-02-11,CUST1076,PROD491,3,207.5,West,Store,622.5
ORD002955,2024-08-14,CUST1679,PROD007,3,375.46,Central,Online,1126.3799999999999
ORD002956,2024-09-18,CUST0942,PROD305,10,59.1,West,Partner,591.0
ORD002957,2024-06-15,CUST0919,PROD182,8,439.33,South,Online,3514.64
ORD002958,2024-10-05,CUST1420,PROD109,7,152.12,South,Partner,1064.8400000000001
ORD002959,2024-03-29,CUST1245,PROD324,10,207.7,North,Online,2077.0
ORD002960,2024-06-26,CUST1452,PROD206,5,403.77,South,Online,2018.85
ORD002961,2024-07-15,CUST1776,PROD234,4,322.12,North,Mobile,1288.48
ORD002962,2024-11-02,CUST1167,PROD426,6,161.23,South,Online,967.3799999999999
ORD002963,2024-09-23,CUST1885,PROD458,9,120.45,West,Online,1084.05
ORD002964,2024-09-24,CUST0363,PROD187,6,479.28,East,Store,2875.68
ORD002965,2024-03-14,CUST0382,PROD428,8,53.01,West,Mobile,424.08
ORD002966,2024-01-08,CUST1585,PROD482,1,12.12,Central,Partner,12.12
ORD002967,2024-10-23,CUST1301,PROD410,6,339.74,North,Mobile,2038.44
ORD002968,2024-06-12,CUST0271,PROD407,2,311.09,East,Online,622.18
ORD002969,2024-03-25,CUST1038,PROD329,3,371.43,South,Partner,1114.29
ORD002970,2024-03-12,CUST0298,PROD357,6,368.5,West,Online,2211.0
ORD002971,2024-02-24,CUST1004,PROD008,2,433.0,North,Mobile,866.0
ORD002972,2024-02-16,CUST1488,PROD053,4,461.83,North,Mobile,1847.32
ORD002973,2024-08-25,CUST1551,PROD398,6,389.76,South,Online,2338.56
ORD002974,2024-04-13,CUST0234,PROD199,5,123.82,North,Online,619.0999999999999
ORD002975,2024-07-28,CUST0575,PROD391,6,237.11,South,Online,1422.66
ORD002976,2024-02-11,CUST1732,PROD137,6,324.44,South,Store,1946.6399999999999
ORD002977,2024-11-11,CUST0027,PROD259,8,274.29,West,Mobile,2194.32
ORD002978,2024-09-24,CUST1495,PROD334,9,87.86,North,Store,790.74
ORD002979,2024-09-19,CUST0093,PROD401,5,298.74,Central,Mobile,1493.7
ORD002980,2024-12-01,CUST0617,PROD498,6,444.4,Central,Mobile,2666.3999999999996
ORD002981,2024-12-30,CUST0309,PROD172,6,215.07,West,Partner,1290.42
ORD002982,2024-09-15,CUST0052,PROD086,6,337.78,West,Partner,2026.6799999999998
ORD002983,2024-10-09,CUST0319,PROD046,2,311.81,South,Mobile,623.62
ORD002984,2024-04-23,CUST1993,PROD346,4,194.75,Central,Partner,779.0
ORD002985,2024-12-28,CUST0181,PROD186,1,286.98,North,Mobile,286.98
ORD002986,2024-02-09,CUST1593,PROD156,1,113.0,Central,Mobile,113.0
ORD002987,2024-08-07,CUST1144,PROD493,1,277.59,West,Online,277.59
ORD002988,2024-05-08,CUST1844,PROD398,7,401.43,West,Partner,2810.01
ORD002989,2024-01-08,CUST0875,PROD009,1,381.88,South,Store,381.88
ORD002990,2024-04-10,CUST1067,PROD115,6,185.4,North,Store,1112.4
ORD002991,2024-06-24,CUST0647,PROD154,2,64.92,West,Partner,129.84
ORD002992,2024-04-16,CUST1909,PROD130,6,401.97,North,Mobile,2411.82
ORD002993,2024-04-10,CUST1962,PROD331,6,139.87,Central,Store,839.22
ORD002994,2024-09-16,CUST1284,PROD081,3,35.99,South,Partner,107.97
ORD002995,2024-09-02,CUST0197,PROD384,8,228.14,Central,Store,1825.12
ORD002996,2024-10-01,CUST0645,PROD290,4,372.34,West,Online,1489.36
ORD002997,2024-02-01,CUST0971,PROD147,7,406.16,West,Mobile,2843.1200000000003
ORD002998,2024-05-16,CUST0255,PROD295,4,491.28,North,Online,1965.12
ORD002999,2024-01-12,CUST0732,PROD466,1,102.81,West,Store,102.81
ORD003000,2024-10-28,CUST0336,PROD269,6,153.96,North,Mobile,923.76
ORD003001,2024-01-16,CUST1577,PROD133,5,308.65,East,Mobile,1543.25
ORD003002,2024-05-08,CUST1526,PROD050,9,407.56,West,Mobile,3668.04
ORD003003,2024-03-03,CUST0990,PROD023,9,124.7,Central,Partner,1122.3
ORD003004,2024-04-18,CUST0900,PROD378,8,210.86,Central,Partner,1686.88
ORD003005,2024-01-21,CUST1279,PROD376,7,210.12,North,Mobile,1470.8400000000001
ORD003006,2024-06-06,CUST0514,PROD088,2,388.74,East,Mobile,777.48
ORD003007,2024-09-25,CUST1731,PROD413,8,128.06,West,Mobile,1024.48
ORD003008,2024-06-10,CUST0242,PROD112,3,484.69,South,Online,1454.07
ORD003009,2024-09-16,CUST0149,PROD111,6,260.13,South,Online,1560.78
ORD003010,2024-04-11,CUST1734,PROD072,10,148.21,Central,Store,1482.1000000000001
ORD003011,2024-08-10,CUST1323,PROD154,7,149.3,West,Mobile,1045.1000000000001
ORD003012,2024-02-28,CUST0757,PROD463,6,18.97,South,Mobile,113.82
ORD003013,2024-09-03,CUST1874,PROD057,5,349.29,North,Online,1746.45
ORD003014,2024-05-07,CUST0620,PROD257,4,390.21,West,Store,1560.84
ORD003015,2024-10-09,CUST0453,PROD156,2,25.89,Central,Store,51.78
ORD003016,2024-11-20,CUST1417,PROD113,9,297.11,East,Mobile,2673.9900000000002
ORD003017,2024-01-25,CUST0212,PROD318,7,393.02,North,Partner,2751.14
ORD003018,2024-05-10,CUST0668,PROD047,7,194.36,North,Store,1360.52
ORD003019,2024-12-18,CUST1562,PROD238,4,222.04,West,Store,888.16
ORD003020,2024-07-14,CUST0594,PROD334,5,187.2,East,Mobile,936.0
ORD003021,2024-10-07,CUST1619,PROD106,6,164.67,North,Mobile,988.02
ORD003022,2024-06-02,CUST0131,PROD482,2,250.66,East,Mobile,501.32
ORD003023,2024-05-12,CUST1353,PROD187,4,91.39,Central,Online,365.56
ORD003024,2024-08-14,CUST0612,PROD159,4,225.94,North,Mobile,903.76
ORD003025,2024-07-07,CUST0256,PROD198,4,471.49,South,Partner,1885.96
ORD003026,2024-09-21,CUST1503,PROD382,7,23.43,Central,Partner,164.01
ORD003027,2024-05-13,CUST0561,PROD177,7,90.72,Central,Store,635.04
ORD003028,2024-07-29,CUST1937,PROD261,7,391.07,North,Online,2737.49
ORD003029,2024-02-29,CUST0063,PROD287,7,74.71,South,Store,522.9699999999999
ORD003030,2024-12-29,CUST1335,PROD293,2,142.93,East,Online,285.86
ORD003031,2024-12-29,CUST0407,PROD335,5,232.87,South,Mobile,1164.35
ORD003032,2024-07-31,CUST0802,PROD143,10,472.15,Central,Store,4721.5
ORD003033,2024-08-03,CUST1129,PROD308,2,99.92,North,Partner,199.84
ORD003034,2024-08-13,CUST1641,PROD491,5,462.31,South,Online,2311.55
ORD003035,2024-05-10,CUST1861,PROD197,6,362.08,South,Store,2172.48
ORD003036,2024-03-16,CUST0015,PROD476,3,338.86,Central,Partner,1016.58
ORD003037,2024-10-12,CUST1711,PROD225,6,364.54,East,Partner,2187.2400000000002
ORD003038,2024-10-03,CUST0259,PROD395,5,25.31,South,Mobile,126.55
ORD003039,2024-06-04,CUST0723,PROD043,4,58.46,South,Online,233.84
ORD003040,2024-09-04,CUST1436,PROD454,10,174.07,West,Store,1740.6999999999998
ORD003041,2024-08-05,CUST1283,PROD151,9,46.24,Central,Partner,416.16
ORD003042,2024-07-08,CUST0614,PROD296,8,493.92,West,Online,3951.36
ORD003043,2024-06-11,CUST1284,PROD063,7,294.4,Central,Mobile,2060.7999999999997
ORD003044,2024-06-28,CUST1880,PROD130,1,248.8,Central,Online,248.8
ORD003045,2024-02-03,CUST1695,PROD255,9,394.9,West,Online,3554.1
ORD003046,2024-02-10,CUST1069,PROD463,9,488.71,East,Store,4398.389999999999
ORD003047,2024-11-02,CUST1979,PROD343,6,478.01,East,Online,2868.06
ORD003048,2024-12-03,CUST0813,PROD214,7,398.6,Central,Mobile,2790.2000000000003
ORD003049,2024-11-09,CUST1787,PROD073,3,194.82,West,Partner,584.46
ORD003050,2024-03-15,CUST0331,PROD431,5,42.32,South,Store,211.6
ORD003051,2024-10-05,CUST0165,PROD104,7,58.2,Central,Partner,407.40000000000003
ORD003052,2024-06-24,CUST1217,PROD158,1,10.56,Central,Online,10.56
ORD003053,2024-05-29,CUST1545,PROD272,1,10.93,North,Mobile,10.93
ORD003054,2024-09-29,CUST1425,PROD315,5,468.85,East,Partner,2344.25
ORD003055,2024-11-20,CUST1398,PROD238,9,464.24,West,Mobile,4178.16
ORD003056,2024-04-17,CUST1089,PROD303,7,337.1,South,Online,2359.7000000000003
ORD003057,2024-05-18,CUST0387,PROD372,1,366.07,South,Online,366.07
ORD003058,2024-12-15,CUST1519,PROD158,5,261.47,Central,Partner,1307.3500000000001
ORD003059,2024-09-27,CUST1818,PROD109,8,126.54,South,Store,1012.32
ORD003060,2024-12-12,CUST1717,PROD009,8,458.05,South,Mobile,3664.4
ORD003061,2024-10-15,CUST1439,PROD321,2,146.07,Central,Mobile,292.14
ORD003062,2024-07-30,CUST1818,PROD059,7,372.44,East,Mobile,2607.08
ORD003063,2024-09-28,CUST1815,PROD358,10,130.26,North,Online,1302.6
ORD003064,2024-03-06,CUST1054,PROD192,5,436.37,East,Online,2181.85
ORD003065,2024-09-04,CUST1290,PROD136,9,329.11,East,Partner,2961.9900000000002
ORD003066,2024-06-04,CUST0328,PROD251,3,324.92,North,Partner,974.76
ORD003067,2024-02-16,CUST1516,PROD379,1,57.71,Central,Online,57.71
ORD003068,2024-07-19,CUST1241,PROD436,4,215.54,East,Store,862.16
ORD003069,2024-05-27,CUST0320,PROD146,7,267.21,West,Mobile,1870.4699999999998
ORD003070,2024-05-03,CUST1942,PROD347,1,154.08,West,Mobile,154.08
ORD003071,2024-01-01,CUST0399,PROD466,2,441.68,North,Online,883.36
ORD003072,2024-09-03,CUST1915,PROD352,5,420.46,West,Store,2102.2999999999997
ORD003073,2024-12-08,CUST0105,PROD058,9,251.87,Central,Store,2266.83
ORD003074,2024-05-07,CUST0696,PROD177,1,176.62,South,Store,176.62
ORD003075,2024-07-09,CUST1017,PROD288,4,402.76,Central,Store,1611.04
ORD003076,2024-03-07,CUST0330,PROD245,3,106.48,North,Store,319.44
ORD003077,2024-01-04,CUST0660,PROD048,5,45.04,South,Partner,225.2
ORD003078,2024-10-29,CUST1641,PROD301,5,32.4,West,Online,162.0
ORD003079,2024-10-20,CUST1071,PROD438,10,28.95,East,Online,289.5
ORD003080,2024-05-22,CUST0599,PROD356,2,249.56,West,Online,499.12
ORD003081,2024-07-09,CUST0821,PROD100,5,135.1,Central,Mobile,675.5
ORD003082,2024-01-21,CUST1973,PROD213,9,348.28,Central,Store,3134.5199999999995
ORD003083,2024-08-14,CUST0641,PROD302,5,330.41,North,Store,1652.0500000000002
ORD003084,2024-11-08,CUST1794,PROD480,10,275.59,East,Mobile,2755.8999999999996
ORD003085,2024-04-26,CUST0314,PROD415,2,182.89,East,Store,365.78
ORD003086,2024-10-28,CUST1171,PROD165,7,426.72,South,Store,2987.04
ORD003087,2024-05-21,CUST1982,PROD400,6,357.75,South,Store,2146.5
ORD003088,2024-02-08,CUST0462,PROD430,7,143.05,Central,Store,1001.3500000000001
ORD003089,2024-12-20,CUST1608,PROD126,8,255.83,North,Store,2046.64
ORD003090,2024-09-08,CUST0486,PROD302,10,86.57,Central,Partner,865.6999999999999
ORD003091,2024-11-28,CUST1676,PROD462,5,171.1,East,Online,855.5
ORD003092,2024-07-25,CUST0410,PROD121,2,498.6,East,Partner,997.2
ORD003093,2024-07-28,CUST0027,PROD088,7,119.68,Central,Store,837.76
ORD003094,2024-04-24,CUST1053,PROD217,7,352.17,East,Online,2465.19
ORD003095,2024-08-12,CUST0271,PROD061,8,126.83,South,Online,1014.64
ORD003096,2024-05-13,CUST0686,PROD302,7,469.69,East,Online,3287.83
ORD003097,2024-09-07,CUST0501,PROD179,10,161.97,South,Online,1619.7
ORD003098,2024-08-06,CUST1277,PROD190,7,179.88,West,Mobile,1259.1599999999999
ORD003099,2024-03-31,CUST0385,PROD163,9,300.99,North,Online,2708.91
ORD003100,2024-12-19,CUST0060,PROD081,8,298.17,North,Mobile,2385.36
ORD003101,2024-02-15,CUST1131,PROD494,2,293.75,East,Mobile,587.5
ORD003102,2024-02-07,CUST0220,PROD170,2,290.89,North,Online,581.78
ORD003103,2024-05-21,CUST1465,PROD301,7,162.97,West,Store,1140.79
ORD003104,2024-04-09,CUST0771,PROD374,10,222.86,East,Store,2228.6000000000004
ORD003105,2024-11-23,CUST1907,PROD196,10,300.78,South,Online,3007.7999999999997
ORD003106,2024-07-08,CUST1682,PROD203,3,338.92,West,Online,1016.76
ORD003107,2024-02-04,CUST0564,PROD047,1,134.03,West,Mobile,134.03
ORD003108,2024-05-26,CUST1596,PROD463,9,353.72,North,Partner,3183.4800000000005
ORD003109,2024-01-30,CUST0546,PROD158,3,462.41,South,Mobile,1387.23
ORD003110,2024-11-29,CUST0096,PROD408,1,381.38,Central,Store,381.38
ORD003111,2024-03-24,CUST0989,PROD194,6,51.27,West,Partner,307.62
ORD003112,2024-10-07,CUST1113,PROD427,4,239.87,North,Partner,959.48
ORD003113,2024-12-09,CUST0828,PROD418,1,223.28,West,Partner,223.28
ORD003114,2024-09-26,CUST1946,PROD279,4,174.89,South,Mobile,699.56
ORD003115,2024-06-02,CUST0231,PROD317,8,250.75,South,Mobile,2006.0
ORD003116,2024-04-11,CUST0968,PROD479,7,225.42,East,Online,1577.9399999999998
ORD003117,2024-08-02,CUST0275,PROD421,1,13.02,Central,Mobile,13.02
ORD003118,2024-05-29,CUST0246,PROD269,10,125.91,Central,Mobile,1259.1
ORD003119,2024-03-23,CUST0111,PROD481,9,114.75,North,Partner,1032.75
ORD003120,2024-04-19,CUST0234,PROD199,6,181.14,Central,Partner,1086.84
ORD003121,2024-10-01,CUST1302,PROD224,2,95.48,South,Mobile,190.96
ORD003122,2024-07-19,CUST1501,PROD263,3,43.22,Central,Store,129.66
ORD003123,2024-10-10,CUST0417,PROD426,7,106.34,North,Partner,744.38
ORD003124,2024-06-21,CUST0678,PROD166,3,428.55,West,Online,1285.65
ORD003125,2024-11-22,CUST1152,PROD180,3,400.55,Central,Store,1201.65
ORD003126,2024-07-24,CUST1261,PROD428,5,226.63,Central,Partner,1133.15
ORD003127,2024-03-03,CUST0803,PROD192,3,440.13,South,Online,1320.3899999999999
ORD003128,2024-03-13,CUST0619,PROD397,3,124.01,South,Partner,372.03000000000003
ORD003129,2024-09-07,CUST1152,PROD216,5,296.26,West,Online,1481.3
ORD003130,2024-05-03,CUST0707,PROD284,5,80.03,East,Partner,400.15
ORD003131,2024-04-30,CUST0851,PROD352,9,418.37,Central,Partner,3765.33
ORD003132,2024-10-01,CUST1418,PROD107,1,73.98,South,Mobile,73.98
ORD003133,2024-04-29,CUST0475,PROD466,1,25.61,East,Store,25.61
ORD003134,2024-11-12,CUST0655,PROD098,9,143.99,Central,Store,1295.91
ORD003135,2024-06-12,CUST0395,PROD368,5,451.46,Central,Mobile,2257.2999999999997
ORD003136,2024-10-12,CUST0111,PROD482,4,73.43,East,Partner,293.72
ORD003137,2024-09-21,CUST0090,PROD499,2,172.03,South,Store,344.06
ORD003138,2024-11-15,CUST0763,PROD230,9,165.04,West,Online,1485.36
ORD003139,2024-06-09,CUST1304,PROD257,6,402.81,Central,Online,2416.86
ORD003140,2024-11-03,CUST1357,PROD043,9,216.55,North,Partner,1948.95
ORD003141,2024-03-29,CUST1248,PROD242,5,309.67,North,Partner,1548.3500000000001
ORD003142,2024-05-21,CUST1125,PROD042,4,208.15,North,Online,832.6
ORD003143,2024-07-21,CUST0132,PROD095,7,280.21,West,Partner,1961.4699999999998
ORD003144,2024-11-04,CUST1037,PROD434,5,40.6,Central,Mobile,203.0
ORD003145,2024-08-14,CUST0457,PROD254,8,193.27,South,Store,1546.16
ORD003146,2024-11-29,CUST1465,PROD188,8,429.0,South,Online,3432.0
ORD003147,2024-08-09,CUST0098,PROD385,2,348.62,West,Mobile,697.24
ORD003148,2024-02-10,CUST1144,PROD307,5,491.1,Central,Online,2455.5
ORD003149,2024-07-14,CUST0293,PROD400,10,396.08,East,Online,3960.7999999999997
ORD003150,2024-03-08,CUST1840,PROD167,8,231.24,East,Partner,1849.92
ORD003151,2024-09-20,CUST1735,PROD271,3,341.38,Central,Store,1024.1399999999999
ORD003152,2024-01-02,CUST1025,PROD125,7,390.2,Central,Mobile,2731.4
ORD003153,2024-12-26,CUST0572,PROD161,3,142.14,South,Online,426.41999999999996
ORD003154,2024-05-04,CUST0250,PROD087,6,39.41,West,Online,236.45999999999998
ORD003155,2024-04-19,CUST0652,PROD309,2,208.87,West,Partner,417.74
ORD003156,2024-03-26,CUST0149,PROD489,6,80.89,South,Mobile,485.34000000000003
ORD003157,2024-04-29,CUST1419,PROD226,6,145.85,North,Partner,875.0999999999999
ORD003158,2024-05-06,CUST0044,PROD145,8,473.95,East,Partner,3791.6
ORD003159,2024-09-11,CUST1907,PROD345,5,425.07,Central,Mobile,2125.35
ORD003160,2024-07-01,CUST1722,PROD248,1,300.31,East,Store,300.31
ORD003161,2024-01-16,CUST1644,PROD362,8,206.62,East,Partner,1652.96
ORD003162,2024-03-02,CUST1068,PROD006,9,139.52,West,Online,1255.68
ORD003163,2024-06-06,CUST1102,PROD031,1,290.01,South,Store,290.01
ORD003164,2024-09-24,CUST1250,PROD197,5,271.25,North,Online,1356.25
ORD003165,2024-02-04,CUST0162,PROD232,6,392.58,North,Store,2355.48
ORD003166,2024-09-23,CUST1817,PROD296,4,464.73,South,Online,1858.92
ORD003167,2024-03-04,CUST0253,PROD414,2,171.18,East,Partner,342.36
ORD003168,2024-02-19,CUST0132,PROD325,5,111.09,South,Partner,555.45
ORD003169,2024-09-11,CUST1472,PROD460,4,207.37,South,Partner,829.48
ORD003170,2024-05-28,CUST1908,PROD135,7,224.4,Central,Mobile,1570.8
ORD003171,2024-11-20,CUST1911,PROD493,6,29.54,Central,Partner,177.24
ORD003172,2024-10-30,CUST0474,PROD013,3,432.23,East,Store,1296.69
ORD003173,2024-10-02,CUST1680,PROD497,9,497.84,West,Partner,4480.5599999999995
ORD003174,2024-12-22,CUST1802,PROD004,4,462.37,North,Mobile,1849.48
ORD003175,2024-06-20,CUST1133,PROD178,5,431.73,Central,Online,2158.65
ORD003176,2024-07-19,CUST0706,PROD234,3,496.37,East,Mobile,1489.1100000000001
ORD003177,2024-11-19,CUST1059,PROD259,8,454.83,South,Store,3638.64
ORD003178,2024-02-04,CUST1491,PROD140,7,347.3,Central,Store,2431.1
ORD003179,2024-08-03,CUST1926,PROD065,7,91.71,South,Mobile,641.9699999999999
ORD003180,2024-03-05,CUST0275,PROD283,8,86.61,South,Online,692.88
ORD003181,2024-01-08,CUST0187,PROD363,7,33.9,Central,Partner,237.29999999999998
ORD003182,2024-10-27,CUST0949,PROD306,3,211.8,East,Store,635.4000000000001
ORD003183,2024-12-08,CUST0243,PROD205,3,406.32,North,Partner,1218.96
ORD003184,2024-11-27,CUST0264,PROD017,2,250.25,East,Online,500.5
ORD003185,2024-03-16,CUST1998,PROD200,1,189.5,West,Store,189.5
ORD003186,2024-06-22,CUST0522,PROD032,5,63.53,West,Online,317.65
ORD003187,2024-02-16,CUST0963,PROD212,4,35.36,North,Online,141.44
ORD003188,2024-01-15,CUST1702,PROD435,2,205.6,West,Mobile,411.2
ORD003189,2024-12-26,CUST1565,PROD273,1,58.96,South,Online,58.96
ORD003190,2024-05-26,CUST0783,PROD290,3,60.74,West,Store,182.22
ORD003191,2024-01-26,CUST1111,PROD291,6,203.72,Central,Mobile,1222.32
ORD003192,2024-11-03,CUST0535,PROD483,2,256.39,South,Store,512.78
ORD003193,2024-04-02,CUST0210,PROD486,10,101.47,East,Mobile,1014.7
ORD003194,2024-08-19,CUST0046,PROD234,7,345.47,North,Mobile,2418.29
ORD003195,2024-01-21,CUST1491,PROD408,7,215.16,Central,Online,1506.12
ORD003196,2024-11-02,CUST1564,PROD182,3,55.04,Central,Online,165.12
ORD003197,2024-02-07,CUST0026,PROD146,1,322.15,North,Partner,322.15
ORD003198,2024-10-02,CUST1290,PROD050,9,184.9,West,Store,1664.1000000000001
ORD003199,2024-06-05,CUST0175,PROD430,5,35.64,North,Store,178.2
ORD003200,2024-06-27,CUST1540,PROD432,2,474.51,North,Partner,949.02
ORD003201,2024-05-11,CUST1335,PROD103,8,289.89,West,Online,2319.12
ORD003202,2024-11-06,CUST0322,PROD033,10,244.08,East,Store,2440.8
ORD003203,2024-12-13,CUST1603,PROD497,10,430.98,North,Store,4309.8
ORD003204,2024-01-28,CUST1159,PROD471,4,469.0,West,Online,1876.0
ORD003205,2024-09-16,CUST0055,PROD089,10,117.96,Central,Mobile,1179.6
ORD003206,2024-03-16,CUST2000,PROD485,7,406.97,North,Online,2848.79
ORD003207,2024-03-07,CUST1567,PROD411,5,417.23,North,Partner,2086.15
ORD003208,2024-12-07,CUST1610,PROD385,3,36.66,East,Store,109.97999999999999
ORD003209,2024-07-12,CUST1555,PROD341,10,358.85,East,Mobile,3588.5
ORD003210,2024-06-10,CUST1180,PROD315,8,40.85,Central,Partner,326.8
ORD003211,2024-12-12,CUST1873,PROD241,2,301.39,East,Online,602.78
ORD003212,2024-12-26,CUST0668,PROD266,1,337.93,Central,Mobile,337.93
ORD003213,2024-09-13,CUST0147,PROD223,5,189.86,North,Store,949.3000000000001
ORD003214,2024-03-12,CUST1509,PROD236,4,441.59,West,Mobile,1766.36
ORD003215,2024-03-27,CUST0599,PROD153,10,402.25,East,Store,4022.5
ORD003216,2024-09-18,CUST0020,PROD468,7,463.72,Central,Online,3246.04
ORD003217,2024-08-01,CUST1293,PROD057,9,164.3,East,Mobile,1478.7
ORD003218,2024-06-01,CUST0333,PROD322,6,20.55,East,Mobile,123.30000000000001
ORD003219,2024-07-28,CUST1579,PROD375,1,407.62,South,Mobile,407.62
ORD003220,2024-03-01,CUST0907,PROD112,8,119.26,North,Store,954.08
ORD003221,2024-09-24,CUST0944,PROD015,2,238.91,East,Online,477.82
ORD003222,2024-09-18,CUST0911,PROD412,4,410.49,West,Online,1641.96
ORD003223,2024-08-05,CUST0401,PROD269,3,115.91,South,Store,347.73
ORD003224,2024-10-09,CUST0950,PROD114,6,162.84,Central,Mobile,977.04
ORD003225,2024-05-15,CUST1330,PROD252,2,225.15,Central,Store,450.3
ORD003226,2024-12-27,CUST0028,PROD500,5,143.19,West,Store,715.95
ORD003227,2024-04-02,CUST0467,PROD374,9,236.05,West,Partner,2124.4500000000003
